,0,1,2,3,4,5,6,7
155,0.10485821891,375.01,0.10485821891,375.01,0.10485821891,375.01,0.10485821891,375.01
156,0.0857250803107,376.235,0.0857250803107,376.235,0.0857250803107,376.235,0.0857250803107,376.235
157,0.071453877496,377.46,0.071453877496,377.46,0.071453877496,377.46,0.071453877496,377.46
158,0.0608146291971,378.686,0.0608146291971,378.686,0.0608146291971,378.686,0.0608146291971,378.686
159,0.0557370604156,379.911,0.0557370604156,379.911,0.0557370604156,379.911,0.0557370604156,379.911
160,0.0533846918119,381.136,0.0533846918119,381.136,0.0533846918119,381.136,0.0533846918119,381.136
161,0.0568905531134,382.361,0.0568905531134,382.361,0.0568905531134,382.361,0.0568905531134,382.361
162,0.0638800897995,383.586,0.0638800897995,383.586,0.0638800897995,383.586,0.0638800897995,383.586
163,0.0741348273749,384.811,0.0741348273749,384.811,0.0741348273749,384.811,0.0741348273749,384.811
164,0.0853706446493,386.037,0.0853706446493,386.037,0.0853706446493,386.037,0.0853706446493,386.037
165,0.0965097857441,387.262,0.0965097857441,387.262,0.0965097857441,387.262,0.0965097857441,387.262
166,0.108965301789,388.487,0.108965301789,388.487,0.108965301789,388.487,0.108965301789,388.487
167,0.121420196662,389.712,0.121420196662,389.712,0.121420196662,389.712,0.121420196662,389.712
168,0.130337544487,390.937,0.130337544487,390.937,0.130337544487,390.937,0.130337544487,390.937
169,0.138063606983,392.162,0.138063606983,392.162,0.138063606983,392.162,0.138063606983,392.162
170,0.142163745529,393.388,0.142163745529,393.388,0.142163745529,393.388,0.142163745529,393.388
171,0.146741587257,394.613,0.146741587257,394.613,0.146741587257,394.613,0.146741587257,394.613
172,0.146766404779,395.838,0.146766404779,395.838,0.146766404779,395.838,0.146766404779,395.838
173,0.145014409832,397.063,0.145014409832,397.063,0.145014409832,397.063,0.145014409832,397.063
174,0.14113246248,398.288,0.14113246248,398.288,0.14113246248,398.288,0.14113246248,398.288
175,0.137468663207,399.513,0.137468663207,399.513,0.137468663207,399.513,0.137468663207,399.513
176,0.130692311659,400.738,0.130692311659,400.738,0.130692311659,400.738,0.130692311659,400.738
177,0.122753416495,401.964,0.122753416495,401.964,0.122753416495,401.964,0.122753416495,401.964
178,0.114885630281,403.189,0.114885630281,403.189,0.114885630281,403.189,0.114885630281,403.189
179,0.106972894614,404.414,0.106972894614,404.414,0.106972894614,404.414,0.106972894614,404.414
180,0.0989685708319,405.645,0.0989685708319,405.645,0.0989685708319,405.645,0.0989685708319,405.645
181,0.0909349675613,406.878,0.0909349675613,406.878,0.0909349675613,406.878,0.0909349675613,406.878
182,0.08341791655,408.112,0.08341791655,408.112,0.08341791655,408.112,0.08341791655,408.112
183,0.0775720551106,409.346,0.0775720551106,409.346,0.0775720551106,409.346,0.0775720551106,409.346
184,0.0727086832474,410.58,0.0727086832474,410.58,0.0727086832474,410.58,0.0727086832474,410.58
185,0.0698143400237,411.813,0.0698143400237,411.813,0.0698143400237,411.813,0.0698143400237,411.813
186,0.0680077824665,413.047,0.0680077824665,413.047,0.0680077824665,413.047,0.0680077824665,413.047
187,0.0692980566109,414.281,0.0692980566109,414.281,0.0692980566109,414.281,0.0692980566109,414.281
188,0.0707389087363,415.515,0.0707389087363,415.515,0.0707389087363,415.515,0.0707389087363,415.515
189,0.0757361868998,416.749,0.0757361868998,416.749,0.0757361868998,416.749,0.0757361868998,416.749
190,0.0812054725873,417.982,0.0812054725873,417.982,0.0812054725873,417.982,0.0812054725873,417.982
191,0.0887139035446,419.216,0.0887139035446,419.216,0.0887139035446,419.216,0.0887139035446,419.216
192,0.0961683656648,420.45,0.0961683656648,420.45,0.0961683656648,420.45,0.0961683656648,420.45
193,0.103747726243,421.684,0.103747726243,421.684,0.103747726243,421.684,0.103747726243,421.684
194,0.112517624296,422.917,0.112517624296,422.917,0.112517624296,422.917,0.112517624296,422.917
195,0.120855770548,424.151,0.120855770548,424.151,0.120855770548,424.151,0.120855770548,424.151
196,0.128681201589,425.385,0.128681201589,425.385,0.128681201589,425.385,0.128681201589,425.385
197,0.134517380861,426.619,0.134517380861,426.619,0.134517380861,426.619,0.134517380861,426.619
198,0.140623063079,427.852,0.140623063079,427.852,0.140623063079,427.852,0.140623063079,427.852
199,0.146228591996,429.086,0.146228591996,429.086,0.146228591996,429.086,0.146228591996,429.086
200,0.148645087848,430.32,0.148645087848,430.32,0.148645087848,430.32,0.148645087848,430.32
201,0.149906097944,431.554,0.149906097944,431.554,0.149906097944,431.554,0.149906097944,431.554
202,0.150479223421,432.788,0.150479223421,432.788,0.150479223421,432.788,0.150479223421,432.788
203,0.151262051898,434.021,0.151262051898,434.021,0.151262051898,434.021,0.151262051898,434.021
204,0.148998103807,435.255,0.148998103807,435.255,0.148998103807,435.255,0.148998103807,435.255
205,0.146398048812,436.491,0.146398048812,436.491,0.146398048812,436.491,0.146398048812,436.491
206,0.142812450797,437.73,0.142812450797,437.73,0.142812450797,437.73,0.142812450797,437.73
207,0.139590800589,438.968,0.139590800589,438.968,0.139590800589,438.968,0.139590800589,438.968
208,0.136610190213,440.207,0.136610190213,440.207,0.136610190213,440.207,0.136610190213,440.207
209,0.132095128297,441.445,0.132095128297,441.445,0.132095128297,441.445,0.132095128297,441.445
210,0.12911050583,442.684,0.12911050583,442.684,0.12911050583,442.684,0.12911050583,442.684
211,0.126715633491,443.922,0.126715633491,443.922,0.126715633491,443.922,0.126715633491,443.922
212,0.125834357074,445.161,0.125834357074,445.161,0.125834357074,445.161,0.125834357074,445.161
213,0.125336194793,446.399,0.125336194793,446.399,0.125336194793,446.399,0.125336194793,446.399
214,0.126149669334,447.638,0.126149669334,447.638,0.126149669334,447.638,0.126149669334,447.638
215,0.129005102983,448.876,0.129005102983,448.876,0.129005102983,448.876,0.129005102983,448.876
216,0.132760910422,450.115,0.132760910422,450.115,0.132760910422,450.115,0.132760910422,450.115
217,0.13835594713,451.353,0.13835594713,451.353,0.13835594713,451.353,0.13835594713,451.353
218,0.144788062873,452.592,0.144788062873,452.592,0.144788062873,452.592,0.144788062873,452.592
219,0.154546222573,453.83,0.154546222573,453.83,0.154546222573,453.83,0.154546222573,453.83
220,0.164188633467,455.069,0.164188633467,455.069,0.164188633467,455.069,0.164188633467,455.069
221,0.176437900604,456.307,0.176437900604,456.307,0.176437900604,456.307,0.176437900604,456.307
222,0.189630145647,457.546,0.189630145647,457.546,0.189630145647,457.546,0.189630145647,457.546
223,0.203421321491,458.784,0.203421321491,458.784,0.203421321491,458.784,0.203421321491,458.784
224,0.218000753175,460.023,0.218000753175,460.023,0.218000753175,460.023,0.218000753175,460.023
225,0.232976652433,461.261,0.232976652433,461.261,0.232976652433,461.261,0.232976652433,461.261
226,0.249157081942,462.5,0.249157081942,462.5,0.249157081942,462.5,0.249157081942,462.5
227,0.265236211138,463.738,0.265236211138,463.738,0.265236211138,463.738,0.265236211138,463.738
228,0.280807766835,464.977,0.280807766835,464.977,0.280807766835,464.977,0.280807766835,464.977
229,0.2952713671,466.215,0.2952713671,466.215,0.2952713671,466.215,0.2952713671,466.215
230,0.309915371632,467.454,0.309915371632,467.454,0.309915371632,467.454,0.309915371632,467.454
231,0.325271252385,468.692,0.325271252385,468.692,0.325271252385,468.692,0.325271252385,468.692
232,0.339481979679,469.931,0.339481979679,469.931,0.339481979679,469.931,0.339481979679,469.931
233,0.351550670758,471.169,0.351550670758,471.169,0.351550670758,471.169,0.351550670758,471.169
234,0.362318952056,472.408,0.362318952056,472.408,0.362318952056,472.408,0.362318952056,472.408
235,0.374191489157,473.646,0.374191489157,473.646,0.374191489157,473.646,0.374191489157,473.646
236,0.383568060525,474.885,0.383568060525,474.885,0.383568060525,474.885,0.383568060525,474.885
237,0.389280413455,476.123,0.389280413455,476.123,0.389280413455,476.123,0.389280413455,476.123
238,0.396876292959,477.362,0.396876292959,477.362,0.396876292959,477.362,0.396876292959,477.362
239,0.402511187783,478.6,0.402511187783,478.6,0.402511187783,478.6,0.402511187783,478.6
240,0.406620767899,479.839,0.406620767899,479.839,0.406620767899,479.839,0.406620767899,479.839
241,0.407396313416,481.077,0.407396313416,481.077,0.407396313416,481.077,0.407396313416,481.077
242,0.406281375574,482.316,0.406281375574,482.316,0.406281375574,482.316,0.406281375574,482.316
243,0.406433966129,483.554,0.406433966129,483.554,0.406433966129,483.554,0.406433966129,483.554
244,0.404173042213,484.793,0.404173042213,484.793,0.404173042213,484.793,0.404173042213,484.793
245,0.398694389249,486.031,0.398694389249,486.031,0.398694389249,486.031,0.398694389249,486.031
246,0.392316622843,487.27,0.392316622843,487.27,0.392316622843,487.27,0.392316622843,487.27
247,0.385192627989,488.508,0.385192627989,488.508,0.385192627989,488.508,0.385192627989,488.508
248,0.376596392387,489.747,0.376596392387,489.747,0.376596392387,489.747,0.376596392387,489.747
249,0.365043409788,490.985,0.365043409788,490.985,0.365043409788,490.985,0.365043409788,490.985
250,0.35366634532,492.224,0.35366634532,492.224,0.35366634532,492.224,0.35366634532,492.224
251,0.341619307861,493.462,0.341619307861,493.462,0.341619307861,493.462,0.341619307861,493.462
252,0.326667987739,494.701,0.326667987739,494.701,0.326667987739,494.701,0.326667987739,494.701
253,0.310617358039,495.939,0.310617358039,495.939,0.310617358039,495.939,0.310617358039,495.939
254,0.295224496321,497.178,0.295224496321,497.178,0.295224496321,497.178,0.295224496321,497.178
255,0.279490710193,498.416,0.279490710193,498.416,0.279490710193,498.416,0.279490710193,498.416
256,0.262651191029,499.655,0.262651191029,499.655,0.262651191029,499.655,0.262651191029,499.655
257,0.243856649422,500.893,0.243856649422,500.893,0.243856649422,500.893,0.243856649422,500.893
258,0.227468081516,502.132,0.227468081516,502.132,0.227468081516,502.132,0.227468081516,502.132
259,0.21074593919,503.37,0.21074593919,503.37,0.21074593919,503.37,0.21074593919,503.37
260,0.193709203158,504.609,0.193709203158,504.609,0.193709203158,504.609,0.193709203158,504.609
261,0.176165555715,505.847,0.176165555715,505.847,0.176165555715,505.847,0.176165555715,505.847
262,0.161064386719,507.086,0.161064386719,507.086,0.161064386719,507.086,0.161064386719,507.086
263,0.147951426705,508.324,0.147951426705,508.324,0.147951426705,508.324,0.147951426705,508.324
264,0.134377329399,509.563,0.134377329399,509.563,0.134377329399,509.563,0.134377329399,509.563
265,0.122192220146,510.801,0.122192220146,510.801,0.122192220146,510.801,0.122192220146,510.801
266,0.112364957154,512.04,0.112364957154,512.04,0.112364957154,512.04,0.112364957154,512.04
267,0.104378170676,513.278,0.104378170676,513.278,0.104378170676,513.278,0.104378170676,513.278
268,0.0989265602497,514.517,0.0989265602497,514.517,0.0989265602497,514.517,0.0989265602497,514.517
269,0.0931555936601,515.755,0.0931555936601,515.755,0.0931555936601,515.755,0.0931555936601,515.755
270,0.0902355717529,516.994,0.0902355717529,516.994,0.0902355717529,516.994,0.0902355717529,516.994
